Hail ID,Date/Time,Latitude,Longitude,Hail size,
2336,1989-02-06 08:30:00,-37.3000,140.8000,4.0,
2337,1989-07-01 08:00:00,-37.7500,140.7900,2.5,
2338,1989-09-10 04:00:00,-35.2000,138.5000,0.0,
2339,1989-11-30 06:00:00,-34.2700,135.7300,2.0,
2340,1990-06-26 13:00:00,-35.1000,138.5000,3.0,
2341,1990-11-08 05:00:00,-35.3000,140.9000,2.5,
2342,1990-11-08 06:00:00,-36.3700,140.9100,2.0,
2343,1990-11-08 06:30:00,-35.0700,140.8400,3.0,
2344,1990-12-01 04:30:00,-32.8000,138.4000,3.0,
2345,1991-01-22 07:30:00,-34.9000,138.5000,9.0,
2346,1991-08-20 09:30:00,-34.9300,139.0700,2.0,
2347,1991-08-23 02:00:00,-35.0000,138.6000,2.0,
2348,1991-11-02 05:00:00,-33.6000,135.8000,2.0,
2349,1991-11-12 05:30:00,-33.6000,135.8000,0.0,
2350,1991-11-25 05:30:00,-34.5000,140.6000,4.4,
2351,1992-09-01 04:30:00,-34.3800,138.9650,3.0,
2352,1992-10-26 07:30:00,-35.4100,138.8400,4.0,
2353,1992-10-26 08:15:00,-35.5000,138.9200,3.0,
2354,1992-11-19 02:15:00,-32.0700,138.4500,2.0,
2355,1992-11-20 04:30:00,-33.0000,138.3000,4.0,
2356,1992-11-20 04:40:00,-32.2500,137.9800,6.0,
2357,1992-11-20 04:45:00,-33.0500,138.4300,6.3,
2358,1992-11-20 04:45:00,-32.2500,137.9800,6.3,
2359,1992-11-20 05:00:00,-32.2500,137.9800,6.0,
2360,1992-11-20 05:30:00,-31.6500,139.5500,7.0,
2361,1992-11-20 06:15:00,-35.0400,138.9100,2.0,
2362,1992-11-20 06:30:00,-33.2000,138.6000,5.0,
2363,1992-11-20 12:30:00,-34.5000,140.3000,3.8,
2364,1992-12-04 00:30:00,-34.4800,140.3200,2.0,
2365,1992-12-20 06:45:00,-32.5300,137.8700,4.0,
2366,1992-12-20 07:30:00,-34.4000,136.0000,4.0,
2367,1992-12-20 09:45:00,-34.8500,138.6500,2.0,
2368,1993-01-17 04:05:00,-34.1600,139.9800,2.5,
2369,1993-01-17 05:15:00,-33.5500,140.7000,2.0,
2370,1993-01-17 07:00:00,-34.2500,140.4700,2.0,
2371,1993-01-17 07:15:00,-34.3000,140.5200,4.0,
2372,1993-01-26 05:15:00,-36.6830,140.3000,4.0,
2373,1993-03-26 06:20:00,-30.7830,136.9000,2.0,
2374,1993-03-26 07:00:00,-30.6000,137.1800,3.0,
2375,1993-09-29 17:00:00,-34.7800,135.8500,2.0,
2376,1993-10-02 05:45:00,-32.2700,134.3300,4.0,
2377,1993-10-03 05:15:00,-34.1830,140.7830,4.0,
2378,1993-11-19 07:00:00,-31.9700,140.5300,4.0,
2379,1993-12-12 05:45:00,-29.9700,138.3300,2.2,
2380,1993-12-13 09:15:00,-33.6200,138.6200,3.5,
2381,1993-12-13 09:45:00,-33.4100,138.1500,5.0,
2382,1993-12-13 09:50:00,-33.8300,138.8000,4.0,
2383,1993-12-13 10:00:00,-33.9000,138.7800,5.0,
2384,1993-12-13 10:00:00,-33.5500,138.2200,4.0,
2385,1993-12-13 10:10:00,-34.0000,138.8200,4.0,
2386,1993-12-13 10:15:00,-34.0600,138.9000,7.0,
2387,1994-02-04 03:10:00,-35.0000,138.5800,2.0,
2388,1995-09-30 05:30:00,-34.0430,140.7110,3.0,
2389,1995-09-30 06:20:00,-34.1860,140.7940,3.0,
2390,1995-09-30 06:30:00,-34.2030,140.8070,3.0,
2391,1995-12-30 08:00:00,-27.3153,133.3022,6.3,
2392,1996-07-19 02:45:00,-34.7042,138.6194,3.0,
2393,1996-08-03 05:50:00,-35.0700,138.5000,2.0,
2394,1996-08-03 06:00:00,-35.1200,138.5200,2.0,
2395,1996-08-03 06:00:00,-35.0900,138.6000,2.0,
2396,1996-09-18 09:00:00,-36.9500,140.7400,2.2,
2397,1996-09-18 10:00:00,-34.6700,138.7000,2.7,
2398,1996-09-18 10:15:00,-34.7900,138.8900,2.5,
2399,1996-09-18 10:30:00,-34.6000,138.7700,2.2,
2400,1996-09-18 12:00:00,-34.5900,138.7400,2.0,
2401,1996-11-15 20:10:00,-34.8400,138.7100,2.7,
2402,1996-11-15 20:25:00,-34.9200,139.0700,3.0,
2403,1996-12-02 03:30:00,-27.7200,134.1200,2.0,
2404,1996-12-11 07:30:00,-31.5800,130.0000,2.0,
2405,1997-01-14 06:10:00,-33.0500,138.4300,2.5,
2406,1997-09-18 07:15:00,-31.8600,133.1300,4.5,
2407,1997-09-18 07:20:00,-31.8800,133.2000,0.0,
2408,1997-09-18 07:30:00,-31.8400,133.3200,4.5,
2409,1997-10-30 07:40:00,-30.7800,136.8800,4.0,
2410,1997-11-10 04:00:00,-35.7400,139.7600,3.0,
2411,1997-11-10 04:45:00,-36.2000,140.3300,2.0,
2412,1997-11-10 05:20:00,-36.3100,140.7700,4.0,
2413,1997-11-13 06:20:00,-31.5800,132.1100,2.0,
2414,1997-11-13 13:00:00,-31.2670,135.2330,3.0,
2415,1997-11-13 13:00:00,-30.5500,136.8800,2.0,
2416,1997-12-08 07:00:00,-32.0700,139.8800,2.2,
2417,1998-09-21 07:00:00,-30.6151,130.4143,2.2,
2418,1998-09-22 11:00:00,-33.8160,137.8210,2.0,
2419,1998-09-22 11:00:00,-34.2900,137.9900,2.0,
2420,1998-09-22 11:00:00,-34.3000,137.7200,2.0,
2421,1998-09-22 11:00:00,-34.4410,137.5900,2.0,
2422,1998-09-22 11:30:00,-34.6000,138.5100,4.4,
2423,1998-09-22 11:45:00,-34.6000,138.5100,4.4,
2424,1998-09-22 11:50:00,-34.8500,138.6500,4.0,
2425,1998-09-22 12:00:00,-34.8500,138.6500,3.8,
2426,1998-09-22 12:15:00,-34.8500,138.6500,2.5,
2427,1998-09-22 12:30:00,-34.8500,138.6500,2.0,
2428,1998-09-22 12:40:00,-34.8500,138.6500,4.0,
2429,1999-03-01 00:00:00,-33.2400,135.6000,2.9,
2430,1999-03-01 04:15:00,-34.6000,138.5900,4.0,
2431,1999-10-02 05:45:00,-34.0300,138.6800,4.4,
2432,1999-10-10 02:40:00,-36.3200,140.7400,4.4,
2433,1999-12-08 01:50:00,-33.8600,136.4400,3.0,
2434,1999-12-08 03:20:00,-33.7800,137.7500,2.5,
2435,1999-12-08 03:45:00,-33.7400,138.1100,4.0,
2436,1999-12-08 03:50:00,-33.7300,138.2100,4.0,
2437,1999-12-08 04:05:00,-33.7000,138.4000,4.0,
2438,1999-12-08 04:40:00,-33.6800,138.8400,3.0,
2439,2001-09-07 06:00:00,-34.7900,139.8500,2.0,
2440,2002-11-25 05:50:00,-27.5400,135.4400,3.4,
2441,2002-12-30 13:10:00,-33.1800,138.0100,3.0,
2442,2003-04-09 05:00:00,-33.3400,136.7500,2.9,
2443,2003-06-27 06:30:00,-33.7600,140.1300,4.0,
2444,2003-06-27 08:30:00,-32.4700,138.0100,2.0,
2445,2003-08-21 03:30:00,-35.3800,140.1600,3.0,
2446,2003-11-18 09:00:00,-32.8100,138.9200,4.4,
2447,2003-11-19 06:00:00,-34.4700,137.8800,3.0,
2448,2003-11-19 07:30:00,-34.8500,138.6500,3.0,
2449,2003-11-19 07:50:00,-37.4600,140.0800,5.0,
2450,2003-11-19 07:55:00,-34.8500,138.6500,3.0,
2451,2003-11-19 08:20:00,-37.5400,140.4600,4.0,
2452,2003-11-19 08:30:00,-37.5600,140.7000,4.0,
2453,2004-12-10 02:30:00,-36.8200,140.3800,5.0,
2454,2004-12-10 05:15:00,-35.1200,139.2800,4.4,
2455,2005-01-03 04:30:00,-34.8500,138.6500,4.4,
2456,2005-01-27 09:00:00,-37.8300,140.7800,3.0,
2457,2005-08-30 08:25:00,-36.9600,140.7400,4.4,
2458,2005-10-17 08:00:00,-31.4500,130.8900,4.0,
2459,2005-11-06 00:00:00,-33.8200,137.8200,2.9,
2460,2006-11-01 10:45:00,-30.7100,134.5700,2.0,
2461,2006-12-29 10:20:00,-34.8500,138.8900,2.5,
2462,2007-02-15 10:00:00,-36.1300,140.7000,2.0,
2463,2007-05-14 09:00:00,-33.7000,136.4900,3.0,
2464,2007-05-14 09:00:00,-33.4100,136.6000,2.0,
2601,1979-09-19 16:00:00,-32.1000,116.1000,3.8,
2602,1979-11-04 10:00:00,-29.2000,115.4000,0.0,
2603,1979-11-07 11:00:00,-33.1000,118.5000,3.8,
2604,1979-12-26 08:00:00,-31.6000,116.7000,2.0,
2605,1980-01-22 11:00:00,-23.9000,116.6000,0.0,
2606,1980-02-23 17:00:00,-32.3000,117.9000,0.0,
2607,1980-06-21 02:00:00,-32.3000,115.9000,0.0,
2608,1981-07-16 22:30:00,-32.0000,116.0000,0.0,
2609,1981-07-21 08:00:00,-32.0000,116.0000,0.0,
2610,1981-08-06 15:00:00,-32.3000,115.7600,0.0,
2611,1981-11-05 07:30:00,-28.9400,117.3200,2.4,
2612,1981-11-11 10:00:00,-31.6000,117.3000,0.0,
2613,1981-11-11 10:00:00,-31.7000,118.2000,0.0,
2614,1981-11-11 16:00:00,-31.7000,116.7000,0.0,
2615,1982-01-02 08:00:00,-32.0000,116.0000,4.4,
2616,1982-06-08 10:00:00,-32.3000,115.7600,0.0,
2617,1982-11-12 10:30:00,-33.3100,117.7400,4.4,
2618,1982-11-26 08:30:00,-32.1000,116.9000,0.0,
2619,1982-11-26 16:00:00,-34.6300,117.6500,0.0,
2620,1982-11-27 06:00:00,-30.8300,117.9800,0.0,
2621,1982-11-27 08:00:00,-33.5300,118.5100,0.0,
2622,1982-11-29 06:30:00,-32.9800,121.6500,0.0,
2623,1983-01-20 16:00:00,-33.2000,121.7000,0.0,
2624,1983-08-22 13:45:00,-32.1000,115.8000,0.0,
2625,1983-09-03 00:00:00,-31.9000,115.8000,0.0,
2626,1983-12-28 09:00:00,-32.2000,121.8000,5.0,
2627,1985-08-26 10:00:00,-32.0000,115.9000,0.0,
2628,1985-11-18 16:00:00,-32.1000,118.8000,6.3,
2629,1986-08-24 05:00:00,-32.3000,115.8000,0.0,
2630,1986-11-07 16:00:00,-32.0000,115.9000,0.0,
2631,1986-11-07 16:00:00,-31.7000,116.7000,2.5,
2632,1987-08-11 16:00:00,-30.9000,116.0000,0.0,
2633,1987-08-12 03:00:00,-32.5000,115.7000,0.0,
2634,1987-10-12 12:30:00,-32.0000,115.9000,0.0,
2635,1988-03-23 16:00:00,-33.7000,120.9000,6.3,
2636,1988-04-27 20:00:00,-32.8000,115.9000,0.0,
2637,1988-07-10 16:00:00,-32.1000,115.8000,0.0,
2638,1988-07-17 04:00:00,-31.9000,116.0000,0.0,
2639,1988-08-10 16:00:00,-32.1000,115.8000,0.0,
2640,1988-10-02 04:00:00,-32.1000,115.8000,0.0,
2641,1988-12-02 16:00:00,-32.0000,126.1000,4.4,
2642,1989-08-02 08:30:00,-32.6000,115.9000,0.0,
2643,1990-01-13 11:00:00,-28.6000,122.4000,0.0,
2644,1990-02-08 16:00:00,-30.6000,116.0000,0.0,
2645,1990-02-09 16:00:00,-32.0000,116.1000,0.0,
2646,1990-02-09 16:00:00,-31.6000,117.5000,2.4,
2647,1990-02-12 16:00:00,-32.0000,116.1000,0.0,
2648,1990-02-22 16:00:00,-30.4000,115.5000,1.5,
2649,1990-03-10 16:00:00,-32.0000,115.9000,0.0,
2650,1990-04-10 10:00:00,-31.9000,116.3000,0.0,
2651,1990-04-11 07:00:00,-32.2000,120.4000,2.0,
2652,1990-05-12 16:00:00,-32.8000,116.5000,0.0,
2653,1990-07-20 16:00:00,-32.5000,115.7000,0.0,
2654,1990-07-20 16:00:00,-31.9000,115.8000,0.0,
2655,1990-10-11 09:30:00,-29.8000,116.4000,0.0,
2656,1991-05-27 22:30:00,-32.0000,115.9000,0.0,
2657,1991-06-13 23:00:00,-32.0000,115.9000,0.0,
2658,1991-07-03 01:00:00,-31.9600,115.7600,0.0,
2659,1991-07-15 05:00:00,-32.0000,115.9000,0.0,
2660,1991-08-01 18:00:00,-32.0000,115.9000,0.0,
2661,1991-10-12 06:30:00,-33.3100,117.7400,4.4,
2662,1991-12-16 14:35:00,-32.0000,115.9000,0.0,
2663,1991-12-23 13:10:00,-32.9900,121.6200,1.5,
2664,1991-12-27 16:00:00,-31.2000,121.6500,4.4,
2665,1991-12-28 16:00:00,-28.9200,121.7900,0.0,
2666,1991-12-29 11:00:00,-28.6300,122.4000,4.4,
2667,1992-02-02 08:00:00,-33.0900,119.6700,11.3,
2668,1992-02-07 23:00:00,-32.0000,115.9000,2.5,
2669,1992-03-13 16:00:00,-28.0700,117.8400,4.4,
2670,1992-03-16 16:00:00,-28.0700,117.8400,6.3,
2671,1992-04-06 07:30:00,-26.6100,118.5500,7.0,
2672,1992-09-30 10:30:00,-28.0700,117.8400,0.0,
2673,1992-11-13 07:00:00,-30.8400,116.3800,2.0,
2674,1992-11-14 10:00:00,-31.6400,116.8000,3.0,
2675,1992-11-16 05:30:00,-30.8400,128.1100,2.6,
2676,1992-12-08 07:45:00,-34.6300,117.6500,5.0,
2677,1993-03-11 08:00:00,-27.3900,115.9600,0.0,
2678,1993-03-14 16:00:00,-30.4900,118.1200,4.4,
2679,1993-03-16 10:00:00,-28.6300,122.4000,3.0,
2680,1993-03-18 07:00:00,-33.1000,118.4600,2.0,
2681,1993-03-19 09:45:00,-32.5000,121.5800,0.0,
2682,1993-09-03 14:30:00,-32.0000,115.5000,0.0,
2683,1993-09-06 01:30:00,-31.8600,115.7600,0.0,
2684,1993-09-06 01:40:00,-31.7000,115.7000,0.0,
2685,1993-09-22 09:00:00,-32.5200,115.7500,0.0,
2686,1993-11-08 09:00:00,-30.8000,117.5000,2.0,
2687,1993-12-19 11:00:00,-31.0000,117.6000,1.5,
2688,1993-12-27 08:30:00,-32.1000,116.0000,0.5,
2689,1994-01-30 07:00:00,-19.3000,123.3000,6.0,
2690,1994-01-30 16:00:00,-31.7600,116.4800,0.0,
2691,1994-06-01 00:35:00,-32.4200,115.3800,5.0,
2692,1994-11-06 07:00:00,-20.9300,120.2100,2.0,
2693,1994-11-10 08:50:00,-28.6200,121.0100,2.0,
2694,1994-12-17 08:20:00,-29.5700,116.0600,2.9,
2695,1995-02-03 03:40:00,-30.6800,121.4700,4.4,
2696,1995-03-27 05:40:00,-32.0300,116.1330,3.0,
2697,1995-03-27 07:45:00,-30.0200,116.2300,2.9,
2698,1995-03-27 08:00:00,-30.0500,116.3900,2.0,
2699,1995-03-27 08:40:00,-31.3200,115.5860,0.0,
2700,1995-03-27 08:45:00,-31.3380,115.5700,6.0,
2701,1995-04-10 07:15:00,-33.7100,115.9000,2.0,
2702,1995-06-07 07:30:00,-33.7220,117.6750,4.4,
2703,1995-07-07 08:53:00,-32.2500,115.6800,2.5,
2704,1995-11-15 09:30:00,-24.6300,115.3300,2.5,
2705,1995-11-17 07:00:00,-28.7600,122.4300,4.0,
2706,1995-12-24 04:30:00,-30.6160,115.6360,2.5,
2707,1995-12-24 05:45:00,-30.6090,115.8940,4.4,
2708,1995-12-24 06:30:00,-30.5860,116.1340,5.0,
2709,1995-12-24 07:25:00,-30.2500,116.4340,11.3,
2710,1995-12-24 07:30:00,-30.5900,116.5400,4.4,
2711,1995-12-24 07:40:00,-30.2450,116.5610,4.4,
2712,1995-12-24 08:00:00,-30.5700,116.7030,4.0,
2713,1995-12-24 08:10:00,-30.2230,116.7770,5.0,
2714,1995-12-24 08:10:00,-30.1730,116.8080,4.0,
2715,1995-12-24 08:40:00,-30.1840,117.0880,0.0,
2716,1995-12-24 08:55:00,-30.1660,117.1510,6.3,
2717,1995-12-24 11:30:00,-33.5170,115.7330,2.9,
2718,1995-12-24 12:10:00,-33.5360,115.8170,4.4,
2719,1995-12-24 13:05:00,-33.4780,115.9240,4.4,
2720,1995-12-24 15:55:00,-33.8130,116.5950,2.4,
2721,1995-12-25 09:00:00,-32.5000,118.7000,0.0,
2722,1995-12-28 09:40:00,-31.6300,117.0000,2.5,
2723,1996-02-07 07:30:00,-28.2750,117.3870,4.4,
2724,1996-06-15 03:30:00,-30.7200,115.6000,2.0,
2725,1997-03-07 08:30:00,-31.0100,118.2000,2.9,
2726,1997-03-29 07:00:00,-31.2950,118.2800,2.0,
2727,1997-03-29 08:00:00,-31.3230,118.5450,2.9,
2728,1997-03-29 09:00:00,-31.5870,119.0230,5.0,
2729,1997-03-29 09:00:00,-31.6160,119.0850,4.0,
2730,1997-03-29 09:00:00,-31.6170,119.0190,5.0,
2731,1997-03-29 09:00:00,-31.6410,119.0230,4.4,
2732,1997-03-29 09:00:00,-31.6860,119.1350,2.5,
2733,1997-03-29 09:30:00,-31.7060,119.2360,4.4,
2734,1997-03-29 10:00:00,-31.7370,119.3100,3.0,
2735,1997-03-29 10:30:00,-31.8630,119.3730,0.0,
2736,1997-04-02 08:30:00,-29.8200,115.1700,3.0,
2737,1997-04-02 10:30:00,-25.9230,117.5990,2.0,
2738,1997-04-02 11:50:00,-28.3260,114.9400,3.5,
2739,1997-04-13 07:45:00,-30.6520,118.1930,3.0,
2740,1997-04-13 08:00:00,-30.7250,118.2270,3.8,
2741,1997-09-05 05:45:00,-33.0000,118.0000,0.0,
2742,1997-09-11 09:00:00,-30.8000,128.2500,0.0,
2743,1997-11-11 09:30:00,-29.6900,115.5000,0.0,
2744,1997-11-11 09:30:00,-29.7000,115.5000,2.9,
2745,1997-11-11 09:30:00,-29.6900,115.6000,4.0,
2746,1997-11-11 10:00:00,-30.2500,116.2600,2.0,
2747,1997-11-11 12:30:00,-30.3000,116.3000,2.0,
2748,1997-11-11 17:30:00,-29.6000,115.5000,1.5,
2749,1997-11-12 09:45:00,-31.2500,126.0000,4.0,
2750,1997-11-24 09:00:00,-20.9000,120.2000,5.0,
2751,1997-12-03 00:30:00,-35.0100,117.8800,0.0,
2752,1997-12-10 07:00:00,-30.2000,116.2000,1.0,
2753,1998-08-28 14:00:00,-31.9500,115.7900,4.0,
2754,1998-08-28 14:30:00,-31.9000,115.8000,4.0,
2755,1998-12-13 06:00:00,-29.2500,115.0700,4.0,
2756,1998-12-14 19:15:00,-31.9500,115.7900,2.9,
2757,1999-02-13 04:45:00,-32.3000,119.2000,2.0,
2758,1999-11-01 07:00:00,-30.1100,117.4000,4.0,
2759,1999-11-01 07:00:00,-30.3600,117.1100,4.0,
2760,1999-11-02 00:00:00,-30.3600,117.1100,0.0,
2761,1999-11-02 00:00:00,-30.1100,117.1100,2.0,
2762,1999-11-04 09:30:00,-33.9200,117.0000,2.0,
2763,1999-11-29 11:15:00,-28.0400,117.6700,4.4,
2764,2001-09-05 07:00:00,-31.2000,117.0000,2.5,
2765,2001-10-05 04:00:00,-28.0600,114.9500,2.9,
2766,2001-10-21 00:00:00,-31.7300,115.7900,1.0,
2767,2001-11-06 20:00:00,-28.6300,122.4100,4.0,
2768,2001-11-16 00:00:00,-32.0600,118.4000,4.0,
2769,2001-11-18 10:00:00,-31.0000,116.0000,4.0,
2770,2001-11-30 00:00:00,-30.9200,118.2100,4.0,
2771,2001-12-04 07:00:00,-33.8300,121.8000,6.0,
2772,2002-01-16 00:00:00,-31.9200,115.9800,1.5,
2773,2002-03-09 06:30:00,-31.1000,117.8000,4.0,
2774,2002-11-10 08:30:00,-31.1000,117.2000,2.0,
2775,2002-11-21 09:00:00,-31.0000,115.3000,4.0,
2776,2002-11-22 07:00:00,-32.5000,117.6000,4.0,
2777,2002-12-06 06:50:00,-31.5000,118.2700,5.0,
2778,2002-12-27 04:00:00,-34.8400,118.1000,4.0,
2779,2003-02-09 09:00:00,-33.7000,116.6000,3.0,
2780,2003-02-16 22:30:00,-28.7000,121.1000,4.5,
2781,2003-02-17 09:45:00,-34.6000,117.8000,5.0,
2782,2003-09-29 01:30:00,-34.3440,118.6300,1.0,
2783,2003-10-25 21:00:00,-33.5000,122.0000,2.0,
2784,2003-11-15 07:10:00,-27.7060,114.1720,4.0,
2785,2003-11-15 07:20:00,-28.3490,114.6340,2.0,
2786,2003-11-16 07:15:00,-31.3450,115.9000,1.0,
2787,2003-11-16 08:00:00,-27.1290,118.7810,0.0,
2788,2003-11-17 00:00:00,-26.0640,128.9350,4.4,
2789,2003-12-05 10:45:00,-30.4770,118.1210,3.0,
2790,2003-12-17 06:50:00,-31.5520,116.4680,3.0,
2791,2003-12-18 07:00:00,-33.2700,118.3600,0.0,
2792,2004-01-04 07:30:00,-28.6090,116.5740,1.0,
2793,2004-01-28 07:15:00,-33.6760,116.5970,2.0,
2794,2004-01-29 10:00:00,-33.9710,118.2690,4.4,
2795,2004-04-11 12:30:00,-25.0428,115.3072,1.0,
2796,2004-10-20 18:30:00,-31.5150,116.7300,2.0,
2797,2004-10-24 08:11:00,-15.7814,128.7100,2.0,
2798,2004-11-02 12:25:00,-33.2040,116.2750,0.5,
2799,2004-12-27 09:45:00,-28.0640,115.1900,2.5,
2800,2004-12-27 09:45:00,-30.3940,115.8420,2.0,
2801,2004-12-27 10:00:00,-31.9340,115.7600,2.0,
2802,2005-03-31 06:00:00,-32.4580,121.5770,4.4,
2803,2005-05-21 21:00:00,-32.1200,115.8500,4.4,
2804,2005-10-13 05:45:00,-22.8180,127.7620,2.0,
2805,2005-10-16 07:00:00,-33.0890,118.4050,2.9,
2806,2006-01-17 07:00:00,-30.9500,121.1600,2.0,
2807,2007-11-25 06:30:00,-17.0900,122.8600,0.5,
2808,2008-01-08 07:10:00,-34.6400,117.6800,2.9,
2809,2008-01-16 09:30:00,-22.7000,117.7700,2.0,
2810,2008-02-02 12:30:00,-32.4400,118.9000,4.4,
2811,2008-03-18 18:30:00,-28.0300,115.1600,2.0,
2812,2008-04-16 05:30:00,-34.0300,115.1000,4.4,
2813,2008-04-28 08:00:00,-30.9200,118.2200,3.8,
2824,1980-03-02 04:00:00,-43.3000,146.9800,0.0,
2825,1982-03-16 00:00:00,-41.4100,147.1200,3.5,
2826,1984-11-11 07:00:00,-42.8800,147.3300,2.0,
2827,1985-09-25 00:00:00,-41.9400,147.5000,0.0,
2828,1985-12-09 00:00:00,-41.3000,148.0000,3.5,
2829,1986-09-19 00:00:00,-40.1000,148.0000,0.0,
2830,1987-09-29 00:00:00,-41.8300,147.4300,0.0,
2831,1991-09-11 07:00:00,-41.4100,147.1200,3.5,
2832,1994-10-28 06:00:00,-41.2800,148.1000,3.5,
2833,1995-01-05 00:00:00,-42.5500,147.8900,0.0,
2835,1988-11-02 06:15:00,-12.4300,130.9600,0.0,
2836,1989-01-03 23:45:00,-22.9528,131.1411,2.0,
2837,1990-11-03 08:30:00,-12.6000,131.0500,1.6,
2838,1990-11-19 07:30:00,-12.6000,132.9000,1.2,
2839,1992-03-09 06:00:00,-16.4414,136.0728,2.0,
2840,1992-11-18 05:10:00,-23.8083,133.8842,1.0,
2841,1992-12-10 05:30:00,-12.7000,131.0000,1.0,
2842,1993-10-15 05:50:00,-23.5167,133.6833,4.4,
2843,1994-11-06 14:00:00,-12.5800,131.0700,2.4,
2844,1995-12-30 08:45:00,-23.7200,133.8800,0.5,
2845,1996-11-26 08:15:00,-12.6500,131.0700,0.5,
2846,1996-11-30 08:00:00,-12.9700,131.1600,1.0,
2847,1999-10-16 07:15:00,-12.8200,130.9600,1.5,
2848,2000-10-28 06:00:00,-22.2600,131.8000,4.4,
2849,2000-11-05 06:00:00,-23.8000,133.0600,4.4,
2850,2000-11-11 10:45:00,-18.3000,134.8000,4.4,
2851,2000-11-13 08:00:00,-19.2800,129.9500,5.0,
2852,2000-11-14 06:30:00,-20.1900,130.0200,0.5,
2853,2000-11-14 15:00:00,-17.3900,131.1200,4.0,
2854,2001-10-16 03:30:00,-24.0000,134.0000,7.5,
2855,2001-11-04 07:30:00,-13.0000,130.5000,1.0,
2856,2001-12-07 02:00:00,-23.8000,133.7500,2.4,
2857,2002-11-26 06:00:00,-23.9500,132.7800,4.4,
2858,2003-11-04 08:00:00,-12.5500,131.3000,2.0,
2859,2003-11-04 08:30:00,-12.8000,130.9500,2.4,
2860,2004-09-29 08:30:00,-25.8400,133.3000,4.4,
2861,2004-12-02 05:00:00,-13.7400,130.6800,2.4,
2862,2005-10-17 06:00:00,-25.2500,131.0000,1.0,
2863,2005-10-20 01:00:00,-21.0000,134.4000,2.4,
2864,2006-01-09 08:00:00,-15.6600,130.4800,0.5,
2865,2007-10-31 09:30:00,-24.2900,131.5500,4.4,
2866,2008-11-27 17:30:00,-32.4242,138.5305,2.9,
2868,2008-10-21 04:10:00,-30.1151,153.2011,4.3,
2869,2008-10-21 04:57:00,-30.0817,153.2011,7.0,
2870,2008-10-21 04:30:00,-30.8817,153.0345,3.0,
2871,2008-10-21 03:10:00,0.0000,0.0000,2.1,
2872,2008-10-22 02:50:00,-28.7984,153.3928,3.0,
2873,2008-10-22 02:45:00,-28.8817,153.2011,4.0,
2874,2008-10-22 03:55:00,-28.8540,152.5164,2.0,
2875,2008-10-22 04:45:00,-28.3317,153.4095,3.0,
2876,2008-11-19 04:00:00,-31.5652,143.3680,4.3,
2877,2008-11-26 07:40:00,-31.2651,149.2679,0.0,
2878,2008-11-27 13:00:00,-30.0984,148.9679,1.9,
2879,2008-11-27 06:10:00,-33.6317,150.2846,3.0,
2880,2008-11-27 06:44:00,-33.4167,149.5807,2.0,
2881,2008-11-27 06:30:00,0.0000,0.0000,2.0,
2882,2008-11-27 09:45:00,-33.6317,150.2846,2.5,
2883,2008-11-28 06:00:00,-32.0067,149.9846,3.0,
2884,2008-11-28 07:15:00,-31.7484,151.0845,5.0,
2885,2008-11-28 07:55:00,-31.6484,150.7345,3.0,
2886,2008-11-29 07:50:00,-33.8067,150.9679,3.0,
2887,2008-11-29 08:00:00,-33.8151,151.0012,3.0,
2888,2008-11-29 08:15:00,-33.7484,151.1512,3.0,
2889,2008-12-02 08:00:00,-29.6817,152.9345,2.4,
2890,2008-12-07 04:20:00,-33.2567,151.5178,2.9,
2891,2008-12-08 04:42:00,-32.7651,151.7345,4.3,
2892,2008-12-10 06:55:00,-29.8317,152.8845,4.0,
2893,2008-12-10 07:00:00,-29.7984,152.9511,5.0,
2894,2008-12-10 07:15:00,-29.6817,152.9678,7.2,
2895,2008-12-10 07:15:00,-29.6817,152.9678,6.7,
2896,2008-12-10 05:30:00,-31.3651,152.2217,2.5,
2897,2008-12-18 05:37:00,-34.5484,150.3679,4.0,
2898,2008-12-18 06:00:00,-34.5485,146.4012,4.3,
2899,2008-12-23 04:50:00,-30.7484,150.7178,4.3,
2900,2008-12-23 07:30:00,-32.0067,149.9846,3.0,
2901,2008-12-24 03:40:00,-33.4167,149.5807,5.0,
2902,2008-12-24 03:40:00,-33.4167,149.5807,6.7,
2903,2008-12-24 03:40:00,-28.6151,153.0011,3.0,
2904,2008-12-26 05:20:00,-31.2651,149.2679,4.0,
2905,2008-12-29 03:00:00,-33.1151,151.5011,3.0,
2906,2008-12-29 03:55:00,-31.5984,152.4678,6.0,
2907,2008-12-29 06:00:00,-30.1151,149.8011,11.0,
2908,2008-12-29 05:20:00,-28.5984,150.3511,3.0,
2909,2008-12-30 04:30:00,-28.7984,153.3845,5.0,
2910,2008-12-30 04:40:00,-28.8151,153.2845,4.3,
2911,2008-12-30 04:40:00,-28.8151,153.3178,4.0,
2912,2009-01-20 03:53:00,0.0000,0.0000,2.0,
2913,2009-02-09 08:00:00,-33.6317,150.2846,2.2,
2914,2009-02-21 05:54:00,-32.5651,151.1678,4.3,
2915,2009-02-21 06:00:00,-32.5651,151.1678,6.0,
2916,2009-02-23 08:40:00,-33.7151,150.3179,2.4,
2917,2009-03-14 05:30:00,-34.4985,144.8347,2.0,
2918,2009-03-16 04:50:00,-28.8317,153.5345,2.0,
2919,2009-03-16 04:50:00,-28.8317,153.4345,4.3,
